Vol,0.186296,Dir,30.081371
Vol,0.152906,Dir,30.081371
Vol,0.152906,Dir,30.081371
Vol,0.147485,Dir,30.081371
Vol,0.094127,Dir,30.081371
Vol,0.094127,Dir,30.081371
Vol,0.11634,Dir,30.081371
Vol,0.157654,Dir,30.081371
Vol,0.157654,Dir,30.081371
Vol,0.157654,Dir,30.081371
Vol,0.195957,Dir,30.081371
Vol,0.195957,Dir,30.081371
Vol,0.128282,Dir,30.081371
Vol,0.212933,Dir,30.081371
Vol,0.212933,Dir,30.081371
Vol,0.212933,Dir,30.081371
Vol,0.149485,Dir,30.081371
Vol,0.176872,Dir,30.081371
Vol,0.176872,Dir,30.081371
Vol,0.220111,Dir,30.081371
Vol,0.220111,Dir,30.081371
Vol,0.220111,Dir,30.081371
Vol,0.164642,Dir,30.081371
Vol,0.19904,Dir,30.081371
Vol,0.166149,Dir,30.081371
Vol,0.166149,Dir,30.081371
Vol,0.166149,Dir,30.081371
Vol,0.114016,Dir,30.081371
Vol,0.121393,Dir,30.081371
Vol,0.11238,Dir,30.081371
Vol,0.11238,Dir,30.081371
Vol,0.236986,Dir,30.081371
Vol,0.236986,Dir,30.081371
Vol,0.236986,Dir,30.081371
Vol,0.271239,Dir,30.081371
Vol,0.271239,Dir,30.081371
Vol,0.294703,Dir,30.081371
Vol,0.300978,Dir,30.081371
Vol,0.300978,Dir,30.081371
Vol,0.183352,Dir,30.081371
Vol,0.183352,Dir,30.081371
Vol,0.157111,Dir,30.081371
Vol,0.157111,Dir,30.081371
Vol,0.157111,Dir,30.081371
Vol,0.101484,Dir,30.081371
Vol,0.101484,Dir,30.081371
Vol,0.087048,Dir,30.081371
Vol,0.190602,Dir,30.081371
Vol,0.201524,Dir,30.081371
Vol,0.155578,Dir,30.081371
Vol,0.155578,Dir,30.081371
Vol,0.155578,Dir,30.081371
Vol,0.180516,Dir,30.081371
Vol,0.285257,Dir,30.081371
Vol,0.285257,Dir,30.081371
Vol,0.344289,Dir,30.081371
Vol,0.403194,Dir,30.081371
Vol,0.498576,Dir,30.081371
Vol,0.542295,Dir,30.081371
Vol,0.543252,Dir,18.530001
Vol,0.543252,Dir,18.530001
Vol,0.47928,Dir,18.530001
Vol,0.47928,Dir,18.530001
Vol,0.47928,Dir,18.530001
Vol,0.568282,Dir,18.530001
Vol,0.568282,Dir,18.530001
Vol,0.568282,Dir,18.530001
Vol,0.446648,Dir,10.090053
Vol,0.446648,Dir,10.090053
Vol,0.446648,Dir,10.090053
Vol,0.488675,Dir,10.090053
Vol,0.488675,Dir,10.090053
Vol,0.516539,Dir,10.090053
Vol,0.548359,Dir,10.090053
Vol,0.548359,Dir,10.090053
Vol,0.548359,Dir,10.090053
Vol,0.539176,Dir,10.090053
Vol,0.539176,Dir,10.090053
Vol,0.527672,Dir,10.090053
Vol,0.527672,Dir,10.090053
Vol,0.51463,Dir,10.090053
Vol,0.442927,Dir,10.090053
Vol,0.442927,Dir,10.090053
Vol,0.442927,Dir,10.090053
Vol,0.442927,Dir,10.090053
Vol,0.442927,Dir,10.090053
Vol,0.442927,Dir,10.090053
